                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Technical_Skills
                                                                                                                                                                                                                                                                                                                                                                                                                                         Operating Systems,Network Configuration And Change Management,Firewall
                                                                                                                                                                                                                                                                                                                Selenium,Application Programming Interface (API),Corrective And Preventive Action (CAPA),Cascading Style Sheets (CSS),SQL (Programming Language),HyperText Markup Language (HTML),Release Notes
                                                                                                                                                                                                          Test Engineering,Microsoft Visual Studio,IntelliJ IDEA,Scrum (Software Development),Scenario Testing,Software Testing,Agile Software Development,Test Planning,Project Management Software,Katalon Studio,JIRA,Redmine,Bugzilla,Postman,IBM Rational Clearquest,User Interface,SoapUI,Test Automation
                                                                                                                                                                                                          Test Engineering,Microsoft Visual Studio,IntelliJ IDEA,Scrum (Software Development),Scenario Testing,Software Testing,Agile Software Development,Test Planning,Project Management Software,Katalon Studio,JIRA,Redmine,Bugzilla,Postman,IBM Rational Clearquest,User Interface,SoapUI,Test Automation
                                                                                                                                                                                                          Test Engineering,Microsoft Visual Studio,IntelliJ IDEA,Scrum (Software Development),Scenario Testing,Software Testing,Agile Software Development,Test Planning,Project Management Software,Katalon Studio,JIRA,Redmine,Bugzilla,Postman,IBM Rational Clearquest,User Interface,SoapUI,Test Automation
                                                                                                                                                                                                                                                                                                                                                       Test Engineering,Manual Testing,Scenario Testing,Software Testing,SQL (Programming Language),Postman,Web Services,SoapUI,Test Case,Test Management Tools
                                                                                                                                                                                                                                                                            HP Loadrunner,Agile Software Development,JavaScript (Programming Language),Load Testing,C++ (Programming Language),Software Architecture,Software Quality (SQA/SQC),HyperText Markup Language (HTML),Security Testing,Apache JMeter
                                                                                                                                                                                                                                                                                                                                                             Software Development Life Cycle,Functional Testing,Manual Testing,Application Testing,Software Release Life Cycle,Web Applications,Test Automation
                                                                                                                                                                                                                                                                                                                 Manual Testing,Product Management,Software Testing,Agile Software Development,Software Development,Test Planning,DevOps,Software Engineering,Test Suite,Test Automation,Open Source Technology
                                                                                                                                                                                                                                                                                                                                                Systems Development Life Cycle,Software Testing,Test Planning,Regression Testing,Test Management,Bugzilla,Sanity Testing,Cost Reduction,JIRA,Acceptance Testing
Change Control,Technical Information,Patient Safety,Bitbucket,Staging,Test Automation,Acceptance Testing,Computer Science,Selenium,Technical Documentation,Software Development,Industry Practices,Supplier Evaluation,Test Data,Software Development Life Cycle,Resource Management,Software Design,Java (Programming Language),Task Management,Pre-Sales,Jenkins,Regulatory Requirements,Purchasing,Saucelabs,Risk Management,Functional Testing,Application Testing,Project Management,Appium,Java,Test Case
                                                                                                                                                                                                                                                                                                                                        Test Engineering,Manual Testing,Software Testing,Specflow,Continuous Integration,Gherkin (Scripting Language),Test-Driven Development (TDD),Cisco WebEx,Test Automation
